food_id,food_name,category,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,potassium_mg,vitamin_c_mg,iron_mg,calcium_mg,water_content_pct,glycemic_index,serving_size_g,country_of_origin,data_source,year_recorded
1647,Cucumber,Seafood,132.4,44.94,28.19,113.65,16.95,49.99,843.9,227.9,8.55,4.49,,62.7,81.0,164.3,Australia,FAO,2023
365,COTTAGE CHEESE,dairy ,848.5,25.81,0.17,101.17,2.68,44.31,754.0,595.0,192.57,18.07,250.8,83.7,88.0,127.9,UK,OpenFoodFacts,2020
3288,Avocado,Proteins,727.1,1.0,32.36,,9.35,6.15,341.5,198.9,161.21,19.69,357.8,92.1,56.0,119.7,Germany,FAO,2020
2126,Cottage Cheese,Nuts & Seeds,607.8,24.15,73.85,68.86,1.63,28.7,1722.7,430.6,160.44,15.54,298.9,96.8,92.0,120.3,USA,FAO,2022
4124,Sweet Potato,Fruits,812.2,,28.5,117.57,11.94,56.71,1135.7,554.6,4.57,11.99,497.8,16.9,33.0,113.3,Canada,NutritionData.self.com,2022
526,STRAWBERRY,PROTEINS,432.4,1.82,61.14,15.65,2.5,,707.9,871.6,198.53,8.32,230.1,47.1,40.0,295.7,UK,FAO,2018
56,Peas,PROTEINS,,32.95,,89.26,19.32,5.18,1456.0,453.1,107.36,4.45,387.6,9.7,N/A,176.4,India,Kaggle FoodDB,2021
639,Tomato,Proteins,256.9,0.97,60.06,100.13,17.36,1.78,163.4,404.1,48.84,1.0,494.8,22.4,30.0,88.5,Canada,USDA,2019
303,Shrimp (HP),Seafood,495.8,38.12,10.24,27.4,13.1,53.98,440.6,604.9,122.79,14.62,110.5,21.9,5.0,137.1,Brazil,USDA,2020
2767,TUNA (CANNED),Fruits,486.1,14.2,50.21,2.43,0.14,21.64,1958.5,1161.9,141.08,,348.7,81.2,57.0,12.4,Germany,USDA,2024
1277,Broccoli,Grainss,233.0,12.86,22.53,25.44,10.97,43.31,644.8,344.9,170.44,15.85,349.5,13.1,37.0,89.9,UK,OpenFoodFacts,2022
2056,Pork Loin,fruits,608.7,6.08,40.79,10.14,4.2,3.81,419.1,714.7,,7.0,434.9,69.3,N/A,285.7,China,USDA,2020
4433,Cucumber,Oils,438.1,35.09,1.69,39.3,3.17,12.89,1777.7,523.5,30.36,,291.8,2.0,109.0,239.1,USA,NutritionData.self.com,2022
3645,Salmon,Legumes,689.3,26.86,51.52,99.77,19.77,44.71,1356.7,811.0,34.59,0.92,419.2,41.0,13.0,188.6,Mexico,Kaggle FoodDB,2021
4144,Bell Pepper,Legumes,751.7,25.62,37.54,67.08,4.51,28.44,1247.8,600.2,11.01,15.75,484.8,71.7,10.0,106.2,India,USDA,2024
2879,Salmon,Oils,540.2,32.4,43.72,58.94,14.5,,254.2,577.4,142.59,14.62,46.6,35.8,49.0,134.7,China,FAO,2019
4203,Sweet Potato,Vegetables,130.5,30.0,61.34,,19.63,11.03,1690.5,279.0,4.6,8.67,262.1,49.6,3.0,80.6,Mexico,FAO,2019
2287,Milk (Whole),Nuts & Seeds,,27.29,61.12,74.87,16.49,4.96,20.7,1069.0,110.89,17.85,199.3,60.1,N/A,28.0,China,USDA,2021
2262,Olive Oil,Fruits,549.7,9.6,32.88,46.69,11.75,7.14,230.2,1005.0,183.83,2.35,228.5,14.4,5.0,194.3,Nigeria,USDA,2022
2297,Chicken Breast,Vegetables,212.8,8.01,39.29,105.01,15.02,42.35,1112.0,797.0,,17.8,72.2,75.3,107.0,189.5,Canada,FAO,2021
1754,Bell Pepper,Dairy,232.3,4.41,17.25,56.8,3.91,14.54,1628.3,1056.2,,18.81,369.5,6.5,106.0,211.5,USA,NutritionData.self.com,2024
1969,LENTILS,Legumes,314.4,33.06,20.62,89.27,18.34,11.95,1781.1,807.9,119.64,6.21,162.4,78.2,76.0,169.8,Mexico,OpenFoodFacts,2020
4488,SPINACH (HD),Legumes,332.3,9.4,66.82,,17.28,51.57,1148.7,1012.1,172.03,,438.7,96.4,80.0,147.8,Brazil,Kaggle FoodDB,2022
3118,CHICKEN BREAST,Fruits,32.1,12.18,43.4,109.82,,56.04,1194.3,751.0,106.24,0.98,458.1,78.0,22.0,181.4,India,NutritionData.self.com,2023
2394,Mushroom,Oils,145.5,26.88,,94.04,3.27,56.48,1579.2,331.6,112.0,16.14,178.3,47.2,60.0,254.4,Germany,OpenFoodFacts,2021
524,SHRIMP,Seafood,761.1,22.97,34.58,101.77,15.31,23.81,1161.5,129.2,4.7,10.36,435.7,63.4,21.0,216.9,Mexico,NutritionData.self.com,2023
3901,Tuna (Canned),Oils,399.5,18.32,20.39,42.75,13.82,0.19,86.5,808.0,44.7,,406.1,32.5,51.0,165.8,Brazil,USDA,2018
3123,Zucchini (WS),Seafood,75.0,5.99,5.31,91.59,,42.82,215.8,82.5,70.73,15.88,470.8,48.3,19.0,30.6,USA,OpenFoodFacts,2019
4157,Turkey Breast,Dairy,495.5,46.64,70.45,35.58,11.56,17.47,1189.1,24.4,127.99,13.05,322.0,52.7,N/A,146.7,Australia,USDA,2021
1970,CORN,Grains,43.1,23.59,60.14,56.81,13.67,21.13,909.2,582.1,64.12,10.17,307.4,61.8,42.0,132.3,USA,Kaggle FoodDB,2024
672,GARLIC,Nuts & Seeds,,14.38,17.2,82.2,8.02,1.87,1151.3,693.0,87.98,4.1,29.6,62.5,53.0,244.5,Australia,NutritionData.self.com,2019
4189,Egg,Nuts & Seeds,630.2,47.7,23.69,22.82,16.82,38.48,314.0,1120.2,20.56,5.82,15.3,87.2,100.0,174.0,Canada,USDA,2018
667,Tuna (Canned),Proteins,236.4,35.19,0.27,65.31,17.6,10.41,278.4,364.4,73.51,,377.8,74.1,51.0,50.3,Australia,NutritionData.self.com,2021
4474,Avocado,Proteins,332.8,10.43,,40.91,3.5,20.63,1048.3,685.9,24.82,7.95,157.6,3.8,N/A,187.0,India,OpenFoodFacts,2021
1888,Beef (Lean),Proteins,237.1,17.98,23.83,67.22,14.01,35.89,649.7,308.9,138.99,,241.9,17.9,51.0,140.4,Germany,NutritionData.self.com,2020
3267,GARLIC (FF),fruits,,32.89,1.72,79.0,4.8,28.46,910.9,809.5,117.32,0.14,486.7,79.5,44.0,238.5,Australia,USDA,2022
281,Almonds (YR),Grains,803.2,49.41,32.76,112.34,4.6,33.15,63.5,128.9,22.55,15.4,286.2,8.5,6.0,36.8,USA,Kaggle FoodDB,2023
1720,Cheddar Cheese,fruits,230.5,14.63,24.91,,10.41,39.5,228.7,420.8,83.42,11.48,8.9,40.5,N/A,143.3,India,OpenFoodFacts,2018
2948,Greek Yogurt,Fruits,467.8,36.47,17.27,68.87,,16.3,1400.9,1017.0,150.18,4.6,,49.3,54.0,237.9,India,Kaggle FoodDB,2019
4456,Peanut Butter  ,Vegetables,72.5,12.89,,29.02,0.59,36.1,1359.3,317.3,178.21,19.96,276.4,98.5,83.0,18.8,UK,USDA,2022
900,Lentils,Legumes,95.2,26.7,24.99,8.58,10.07,8.74,1705.6,899.0,87.06,,438.0,66.0,66.0,47.9,Mexico,USDA,2020
4999,Orange,Proteins,737.9,19.93,54.64,53.2,12.75,24.06,1935.1,521.2,57.36,10.42,324.9,40.3,44.0,17.6,India,NutritionData.self.com,2018
761,Cucumber,seafood,153.5,38.13,3.83,12.84,7.54,48.99,1911.1,489.0,118.29,17.77,163.5,75.0,69.0,116.7,Australia,OpenFoodFacts,2022.
1907,Apple,Fruits,863.1,11.63,62.4,43.56,6.4,20.27,1884.1,338.2,34.71,9.37,103.7,95.7,36.0,168.4,Brazil,Kaggle FoodDB,2024
4043,Cottage Cheese,legumes,0.0,48.81,50.15,21.63,19.96,25.6,1668.9,695.2,59.23,9.15,488.6,95.7,18.0,11.9,Mexico,NutritionData.self.com,2020
3824,Kale,Nuts & Seeds,308.8,3.71,31.77,107.83,15.34,34.66,1358.5,3.0,16.15,4.65,238.4,25.0,N/A,20.2,Germany,USDA,2022
4139,Peas,Vegetables,605.2,24.12,54.95,109.46,15.5,,200.4,111.0,179.85,,149.2,59.0,95.0,227.2,China,OpenFoodFacts,2019
3819,Almonds,Dairy,742.2,28.89,52.22,26.9,13.7,18.97,710.5,331.3,189.33,17.47,253.9,76.5,52.0,69.8,Brazil,FAO,2021
4301,Orange,Oils,90.9,13.33,12.43,91.49,19.45,22.71,1696.0,539.4,63.77,7.48,91.3,57.3,99.0,197.4,USA,USDA,2018
2594,Carrot,Fruits,477.7,44.75,34.06,19.06,4.4,,430.5,1182.6,153.83,11.47,444.2,9.2,25.0,193.3,Nigeria,Kaggle FoodDB,2020
4165,Olive Oil,Nuts & Seeds,554.3,48.0,39.71,96.25,10.87,16.84,223.4,84.1,29.98,13.83,237.9,65.4,51.0,204.6,India,Kaggle FoodDB,2023
3032,Turkey Breast (LV),Grains,,32.15,28.81,75.1,5.44,46.44,1441.4,926.6,182.12,6.83,264.4,52.2,10.0,147.3,Brazil,NutritionData.self.com,2020
3580,Tuna (Canned) (UT)  ,Grains,453.5,3.17,,37.78,10.36,22.36,1029.2,691.1,80.99,2.15,146.2,26.0,38.0,192.1,Germany,Kaggle FoodDB,2023
2833,White Rice,Vegetables,124.3,10.39,,1.19,7.68,27.57,1009.9,495.8,129.25,0.77,127.1,82.9,98.0,42.5,Nigeria,OpenFoodFacts,2020
3473,Kale,Grains,556.5,,20.04,52.35,17.55,41.9,1962.5,299.8,45.86,6.58,210.3,2.9,106.0,45.1,Australia,NutritionData.self.com,2024
138,Chicken Breast (FG),Vegetables,638.7,4.08,51.93,32.84,3.56,,1807.9,372.0,151.95,,85.5,69.0,108.0,87.5,Brazil,USDA,2023
2181,White Rice,Seafood,288.7,11.76,22.23,117.04,18.61,59.91,1248.0,62.2,137.4,16.38,,53.5,91.0,231.5,Australia,Kaggle FoodDB,2022
2129,Cottage Cheese,seafood,796.1,16.29,53.62,49.21,10.01,56.14,,1086.5,131.08,2.13,,44.5,23.0,85.4,Canada,OpenFoodFacts,2024
3178,Sweet Potato,Legumes,795.9,36.55,33.54,45.27,6.09,14.02,31.7,751.7,26.39,15.28,49.1,10.7,33.0,124.3,Australia,OpenFoodFacts,2023
4504,Peas,Legumes,25.7,46.46,41.93,46.25,17.29,44.76,1160.0,694.1,189.66,15.62,233.7,91.1,61.0,111.6,Nigeria,USDA,2021
4262,APPLE,Oils,797.3,25.4,66.27,119.64,6.6,6.05,37.2,1042.2,41.13,5.4,392.2,48.8,18.0,147.6,India,OpenFoodFacts,2024
4345,Banana,Oils,537.4,3.01,78.94,22.93,13.4,7.65,1487.6,91.4,31.57,,52.0,31.7,3.0,42.4,Brazil,NutritionData.self.com,2022
1332,Garlic,Vegetables,652.9,,11.22,76.43,4.61,24.56,1605.5,474.2,9.65,9.59,365.3,30.0,57.0,105.9,China,Kaggle FoodDB,2020
2018,Beef (Lean),Legumes,811.9,4.02,66.94,11.19,8.76,57.66,905.6,1061.1,100.85,15.16,281.9,83.2,66.0,257.9,UK,FAO,2018
2483,Kale (QJ),Seafood,850.8,22.03,17.58,84.0,15.91,20.04,132.0,801.8,141.38,5.66,44.7,63.1,79.0,42.3,Australia,FAO,2022
1359,Shrimp (ZW),Seafood,263.6,47.26,60.09,41.92,1.25,,1482.4,231.6,47.84,16.26,124.3,99.0,28.0,118.5,Nigeria,NutritionData.self.com,2021
1330,Pasta,Fruits,,2.73,2.21,,18.11,13.79,233.1,1178.6,119.53,5.11,155.2,94.7,15.0,262.8,India,USDA,2024
2151,Tomato,Fruits,,38.52,34.36,60.69,12.6,37.62,388.3,424.5,107.72,17.04,124.9,51.2,43.0,94.0,Mexico,FAO,2018.
2123,WATERMELON (WV),fruits,871.1,26.75,,20.38,19.08,20.04,830.6,1057.5,17.19,8.12,491.4,26.7,51.0,122.4,China,FAO,2018.
3982,Sweet Potato,Fruits,729.0,32.47,67.42,98.69,6.97,4.08,523.6,987.0,152.21,11.53,,56.1,89.0,281.0,UK,USDA,2021
1253,Corn (CN),Grains,,16.94,71.76,11.63,2.54,58.14,1348.0,695.2,77.18,12.49,222.0,42.6,1.0,192.0,Germany,OpenFoodFacts,2019
3279,Watermelon,nuts & seeds,313.6,19.96,33.71,5.15,11.83,6.83,1872.2,871.0,95.43,19.85,466.0,78.0,5.0,281.0,Nigeria,Kaggle FoodDB,2019.
3375,Mango,Vegetables,737.1,29.08,36.63,24.84,3.1,21.19,516.4,60.9,89.88,10.56,12.1,16.8,107.0,225.1,UK,Kaggle FoodDB,2022
2815,Mango,Grains,517.3,11.57,0.2,,9.3,24.99,1638.2,862.2,137.23,19.12,449.4,1.7,55.0,241.3,Germany,OpenFoodFacts,2023
1849,Orange,Legumes,,29.99,,39.33,1.18,17.85,155.5,1176.4,162.65,12.91,153.5,28.3,104.0,47.1,Nigeria,USDA,2024
3038,Orange,Grains,882.7,42.77,35.53,84.13,11.49,36.4,706.8,998.3,34.26,14.59,,31.5,N/A,258.4,Germany,USDA,2022
389,CARROT,Dairy,680.5,28.6,69.47,,,41.83,418.4,743.2,122.56,8.7,47.6,71.4,76.0,205.7,Canada,NutritionData.self.com,2019
236,Tomato,Proteins,655.8,0.47,,54.94,0.29,30.04,103.5,524.8,111.1,18.08,428.2,50.3,41.0,145.9,Mexico,USDA,2022
1078,Greek Yogurt (NJ),Proteins,618.1,27.25,21.91,9.17,13.1,1.82,1946.2,397.1,10.91,12.89,294.7,16.0,93.0,205.7,China,USDA,2019
1985,Green Beans,Legumes,137.5,42.14,31.34,35.35,5.84,6.05,1630.5,618.5,131.41,17.65,378.8,18.8,109.0,163.1,Germany,OpenFoodFacts,2023
4364,Black Beans,Seafood,480.6,9.78,68.53,83.83,4.23,57.6,1605.6,307.7,19.18,1.35,131.9,12.0,103.0,12.4,USA,Kaggle FoodDB,2021
3963,Strawberry,Grains,45.2,,74.68,77.96,8.69,42.01,1637.3,349.2,115.99,13.3,377.5,77.8,16.0,78.9,Nigeria,NutritionData.self.com,2024
771,Bread (Whole Wheat),Nuts & Seeds,117.4,31.7,37.8,,2.9,12.26,341.8,881.2,83.58,11.36,485.0,1.1,65.0,73.9,Mexico,Kaggle FoodDB,2024
2166,GREEN BEANS,Nuts & Seeds,881.6,,49.12,116.52,18.71,58.82,999.7,580.0,,14.67,457.8,38.8,67.0,169.8,Mexico,NutritionData.self.com,2019
674,Shrimp,Dairy,481.6,15.78,14.52,98.32,,29.23,764.5,894.9,178.13,8.13,278.3,42.7,50.0,40.5,Germany,FAO,2019.
250,Kale,Vegetables,770.6,23.81,1.59,32.58,,,1278.5,668.4,146.34,11.07,76.4,69.9,7.0,34.5,Canada,Kaggle FoodDB,2021
1575,Peanut Butter,nuts & seeds,210.7,3.99,62.52,12.68,19.6,58.87,1947.3,190.2,60.2,13.14,,70.3,9.0,39.5,Germany,FAO,2023
3420,Zucchini (TR),Nuts & Seeds,32.7,7.58,60.37,115.53,11.23,34.81,1049.3,1157.2,53.79,,335.3,72.7,6.0,229.6,India,NutritionData.self.com,2021
2082,Cheddar Cheese (CK),Proteins,77.4,38.28,50.05,,12.34,,1976.2,263.6,56.26,8.21,436.1,80.9,31.0,59.5,China,Kaggle FoodDB,2021.
1824,Lentils (KF),Oils,701.7,48.29,63.19,14.48,1.27,2.98,1447.0,798.9,177.94,4.95,313.4,82.9,6.0,279.2,Mexico,NutritionData.self.com,2021
717,Mango,nuts & seeds,,9.5,22.81,2.37,2.19,12.36,493.5,896.8,45.33,15.27,292.8,66.5,N/A,157.2,Nigeria,FAO,2018
4813,Kale,Oils,31.6,12.67,40.1,107.66,7.45,,589.8,892.5,38.14,1.17,69.0,14.5,105.0,30.3,USA,Kaggle FoodDB,2019
2049,Watermelon,Proteins,498.3,,64.68,63.14,17.82,46.44,1681.4,875.5,147.24,,191.7,73.6,2.0,45.3,Canada,NutritionData.self.com,2020
4179,Corn (ZQ),Vegetables,307.7,28.2,6.18,85.78,17.26,36.28,,272.1,27.46,16.61,175.5,34.5,74.0,96.2,Germany,FAO,2020
2725,Shrimp (PT),Proteins,370.2,45.16,55.86,89.01,14.13,48.56,862.6,4.2,131.98,4.86,152.2,31.4,104.0,262.1,Australia,Kaggle FoodDB,2023
4661,Onion,Seafood,469.8,28.06,67.33,116.75,11.68,6.72,,1144.0,30.03,18.18,299.2,66.3,69.0,67.0,USA,FAO,2021
1461,Cucumber (LF),Dairy,366.6,13.33,19.02,5.19,14.4,28.63,,552.8,140.87,15.34,324.0,37.0,9.0,260.9,USA,NutritionData.self.com,2023
1669,Tomato,nuts & seeds,122.4,7.68,55.05,86.2,4.26,29.82,1071.0,1042.4,74.07,18.86,213.0,84.4,31.0,67.3,Australia,OpenFoodFacts,2023.
2757,Strawberry,Dairy,433.6,13.18,29.87,,,19.86,1848.1,557.8,177.07,8.0,151.2,2.8,45.0,288.5,Nigeria,Kaggle FoodDB,2018
2001,Chicken Breast,Grains,250.3,2.04,52.34,97.55,15.29,51.88,53.3,255.6,189.34,12.68,28.4,44.8,104.0,94.7,Brazil,FAO,2019
405,Cucumber,Dairy,301.6,17.47,77.84,111.87,8.44,42.43,1715.9,572.8,152.33,4.5,49.2,81.2,34.0,242.5,China,OpenFoodFacts,2024
385,Greek Yogurt (SC),Fruits,666.9,32.45,71.48,113.02,12.45,33.7,713.9,1170.7,73.65,11.43,38.7,48.4,95.0,288.8,India,FAO,2019
4632,Spinach (GX),Fruits,294.6,34.8,62.34,12.02,18.53,,1374.8,462.3,155.03,4.92,303.5,42.6,100.0,244.7,Canada,OpenFoodFacts,2024
2153,Broccoli,oils,,48.12,11.04,119.66,19.21,8.0,1711.1,927.3,0.34,11.55,293.6,1.8,65.0,124.3,USA,OpenFoodFacts,2019
1634,BELL PEPPER (RX),Nuts & Seeds,720.0,,70.77,,2.11,39.83,1801.3,836.8,162.01,8.72,121.8,20.9,9.0,116.0,Canada,FAO,2022.
4726,Green Beans,Legumes,20.2,,68.2,84.05,0.82,48.42,1381.2,1160.2,15.24,13.84,165.1,13.2,104.0,51.7,USA,OpenFoodFacts,2021
3926,Watermelon,Proteins,42.7,29.76,14.8,42.45,,46.29,,955.5,113.28,2.57,40.5,62.4,12.0,66.3,Mexico,FAO,2020
4159,Carrot (NG),Seafood,862.7,33.01,68.86,15.49,18.7,5.26,204.2,997.5,124.08,17.33,129.8,89.1,N/A,17.1,Nigeria,OpenFoodFacts,2020
224,Zucchini (SV),Legumes,343.6,17.8,20.83,115.1,16.35,48.6,139.8,956.2,,,211.9,62.1,74.0,198.5,USA,USDA,2018
2194,Cucumber,Fruits,513.2,8.9,47.1,54.87,5.27,12.08,1194.1,426.7,166.77,,202.7,15.7,52.0,129.8,Mexico,FAO,2020
3137,Banana,Dairy,673.7,19.87,75.03,104.91,3.65,36.82,810.8,540.4,181.96,4.3,98.7,54.6,60.0,124.5,USA,USDA,2023
4470,Spinach (OF),Nuts & Seeds,794.0,18.07,17.19,,,8.92,577.6,933.4,74.07,7.18,382.1,57.0,47.0,291.9,Canada,OpenFoodFacts,2023
1825,Pork Loin (MJ),Fruits,586.6,10.84,,,5.92,48.66,1554.7,88.0,159.35,15.24,394.1,81.7,37.0,199.4,USA,USDA,2019.
4741,Oats (KS),Fruits,652.5,0.57,71.28,49.62,5.76,,727.7,387.1,120.56,7.66,395.7,74.0,72.0,130.1,Mexico,NutritionData.self.com,2024
798,Onion,Grains,517.3,48.87,27.9,105.64,7.36,18.59,1451.2,1088.8,151.59,16.45,83.0,56.6,37.0,118.9,Germany,FAO,2020
2872,Spinach,Oils,852.9,1.7,70.56,114.9,12.19,31.13,1891.2,478.4,135.55,2.81,198.6,2.6,9.0,282.0,Canada,OpenFoodFacts,2018
10,Celery (KL),Legumes,643.1,21.57,60.76,24.38,4.61,2.62,606.4,552.7,61.78,12.76,167.1,69.7,66.0,283.1,USA,FAO,2019
1945,Milk (Whole) (LD),Nuts & Seeds,714.0,28.36,73.97,22.37,13.81,13.72,564.1,52.0,78.12,2.91,356.0,4.6,101.0,115.1,Mexico,USDA,2019
1839,Cucumber (KR),Vegetables,836.7,8.05,7.47,4.47,7.79,46.31,1471.8,1114.9,36.35,7.32,261.2,30.4,61.0,147.7,Brazil,USDA,2020
256,Strawberry (CY),Grains,510.0,,0.94,110.83,12.31,,1218.4,789.8,23.23,11.63,330.2,69.5,45.0,215.5,UK,FAO,2021
4486,Kale,Legumes,673.2,31.23,32.42,33.55,18.78,3.6,421.8,1171.0,30.7,5.32,368.7,34.6,47.0,31.3,UK,OpenFoodFacts,2019
4648,Black Beans,Dairy,242.0,,49.19,100.02,2.01,15.47,539.7,713.2,42.79,18.78,299.7,65.3,64.0,72.6,Mexico,OpenFoodFacts,2022
1582,Celery,Seafood,364.0,47.1,20.06,65.15,12.51,9.35,1239.2,591.2,84.09,15.74,496.4,63.7,51.0,260.4,UK,USDA,2024
2957,Bread (Whole Wheat),Proteins,661.5,,77.86,38.79,4.3,34.82,1504.8,53.6,60.7,13.96,450.7,54.0,61.0,88.2,India,NutritionData.self.com,2019
925,Cucumber,Nuts & Seeds,394.2,12.35,60.01,1.76,18.44,38.05,1504.1,599.7,79.85,1.72,430.9,70.9,63.0,163.9,India,NutritionData.self.com,2023
4568,Beef (Lean),seafood,214.2,44.56,71.14,86.92,,21.86,1358.7,339.3,63.17,7.09,143.4,98.1,97.0,148.3,Nigeria,OpenFoodFacts,2023
2509,Broccoli (VC),Oils,765.3,30.37,16.12,20.73,3.66,32.26,1048.9,61.7,94.11,19.72,164.6,41.9,49.0,126.7,Brazil,NutritionData.self.com,2024.
3776,Onion (PU),Grains,839.8,6.41,75.01,89.49,4.74,50.26,113.3,502.8,123.67,17.05,310.7,97.3,85.0,177.5,Mexico,Kaggle FoodDB,2021.
4137,CELERY (KJ),Dairy,661.3,33.08,25.22,33.09,11.42,49.57,893.4,928.0,58.61,2.39,359.0,21.4,38.0,232.1,Canada,NutritionData.self.com,2018
2780,Mango,Legumes,204.1,25.96,38.51,89.14,14.16,5.55,1935.9,952.6,46.58,16.85,22.1,77.0,58.0,169.2,Germany,NutritionData.self.com,2020
540,Pork Loin (UB),Proteins,133.7,23.42,38.32,71.56,14.99,31.17,424.5,208.6,,9.53,227.3,65.0,92.0,195.0,USA,Kaggle FoodDB,2021
2746,Bread (Whole Wheat),Proteins,707.6,30.01,19.88,5.52,8.39,12.44,1384.0,1094.1,47.71,5.88,391.3,70.9,32.0,46.9,Canada,OpenFoodFacts,2023
4638,Sweet Potato,Proteins,602.8,1.02,32.72,15.91,9.33,9.25,1244.9,821.2,109.98,7.43,333.3,63.6,N/A,299.5,China,USDA,2022
4711,Bell Pepper (WV),Oils,388.7,9.48,32.69,39.44,8.98,44.2,1474.0,1139.7,36.82,5.73,350.0,71.8,33.0,61.2,Australia,USDA,2024.
1146,White Rice (XT),Legumes,793.2,8.49,53.66,12.48,13.74,5.71,50.8,996.5,53.05,8.37,310.3,36.2,16.0,28.0,Mexico,FAO,2019
4469,Mushroom,Vegetables,855.4,25.66,,48.11,12.86,40.44,,14.7,,19.42,491.5,68.8,33.0,200.2,Germany,FAO,2024
668,Egg,Dairy,161.4,41.74,19.62,,9.2,28.56,352.6,459.7,104.77,16.04,25.4,91.4,3.0,48.0,Australia,Kaggle FoodDB,2023
3020,Tofu (NH),Legumes,709.7,44.72,78.17,7.45,13.02,20.23,884.6,764.7,2.21,3.6,198.4,93.7,67.0,269.5,Mexico,FAO,2018
358,Pineapple,Vegetables,535.5,48.88,30.16,111.24,16.53,33.26,213.2,1136.5,135.93,4.39,,18.4,77.0,148.0,China,USDA,2022
2832,Zucchini,Dairy,602.9,20.73,,22.04,7.95,14.6,741.9,82.9,,10.2,298.3,35.0,36.0,17.8,Nigeria,USDA,2018
2784,Turkey Breast,Vegetables,718.0,0.75,20.03,2.11,2.62,55.13,1272.7,160.6,95.58,,312.7,74.6,86.0,264.0,Germany,USDA,2020
1354,Salmon (RS),Seafood,658.2,28.5,47.81,115.08,4.24,37.9,1389.6,887.8,158.32,19.13,,30.7,105.0,264.9,USA,FAO,2019.
471,TURKEY BREAST,Fruits,30.7,34.39,45.77,6.57,7.68,8.88,1090.7,890.9,177.71,18.39,348.3,82.3,82.0,279.7,China,OpenFoodFacts,2021
2704,LENTILS,oils,34.9,,57.73,92.95,19.94,10.28,796.3,948.5,108.47,5.17,228.4,3.2,24.0,100.2,USA,OpenFoodFacts,2022
3331,Mushroom,Fruits,566.0,37.24,,93.49,7.93,50.13,1370.7,1170.7,192.22,10.39,286.9,87.1,100.0,236.7,Nigeria,USDA,2023
3638,Cottage Cheese,Grains,55.3,22.91,35.98,57.74,10.85,22.94,1809.5,48.2,106.45,15.73,313.5,40.5,85.0,79.9,Canada,FAO,2022
1397,Peas,dairy ,399.2,24.96,61.09,55.11,12.61,,845.5,588.7,,4.62,328.5,28.8,60.0,77.4,Canada,NutritionData.self.com,2023
3585,Tuna (Canned) (GA),Grains,378.0,23.23,23.63,91.32,12.36,34.49,1031.5,475.8,,6.95,8.4,22.2,9.0,234.3,Mexico,USDA,2021
4626,Green Beans (GI),Oils,620.6,16.58,41.29,34.77,,23.02,217.8,308.3,1.9,10.93,44.2,80.7,41.0,116.5,Mexico,USDA,2018.
3377,Blueberries,Grains,689.5,8.62,,99.71,1.61,,1774.8,725.1,148.31,6.24,398.6,57.2,15.0,37.2,Brazil,Kaggle FoodDB,2019
1257,MUSHROOM (LT),Proteins,196.5,31.02,1.99,88.39,7.2,58.6,1722.5,266.1,164.26,2.26,19.9,91.3,103.0,272.7,India,NutritionData.self.com,2024
3513,Blueberries,fruits,878.3,35.66,59.81,108.09,9.98,57.04,865.2,415.4,198.98,,432.2,23.1,9.0,214.2,Australia,Kaggle FoodDB,2024
1251,Mushroom (YA),Nuts & Seeds,721.0,23.24,44.3,40.65,15.78,2.52,493.6,1101.0,39.81,5.56,415.9,23.0,38.0,173.0,UK,USDA,2020
4955,Corn (AX)  ,Vegtables,416.3,8.39,47.31,15.36,9.82,44.13,1487.1,494.8,120.07,4.86,447.5,79.9,60.0,52.6,USA,Kaggle FoodDB,2018
4299,Pork Loin,Dairy,400.8,47.18,40.1,39.51,13.35,36.86,991.3,1038.8,,10.56,46.6,68.9,67.0,119.3,Brazil,OpenFoodFacts,2023
3285,Chicken Breast (FH),Oils,430.4,29.43,44.6,,18.03,5.49,60.8,1002.8,116.57,6.58,228.8,78.8,73.0,225.6,Canada,NutritionData.self.com,2024
2934,Green Beans (LR),Dairy,499.2,16.93,27.08,15.59,18.78,51.44,1649.2,565.5,41.28,8.63,317.9,61.5,8.0,27.7,Brazil,Kaggle FoodDB,2018
4176,Green Beans,Dairy,896.1,10.07,70.1,44.55,18.66,23.93,965.1,701.6,95.83,18.97,58.4,53.4,95.0,272.4,Canada,NutritionData.self.com,2024
1853,Onion (XJ),Oils,778.0,45.43,70.46,83.86,12.26,25.03,433.3,470.4,24.58,11.91,,62.8,1.0,179.1,USA,OpenFoodFacts,2023
4770,Quinoa,Oils,324.1,9.1,5.22,43.84,19.61,11.16,1472.8,773.5,45.63,17.05,414.4,45.9,103.0,173.8,USA,USDA,2024
2106,PORK LOIN,Nuts & Seeds,298.8,3.44,67.81,90.37,7.51,33.62,226.7,5.9,29.21,14.16,250.0,52.2,94.0,165.5,Brazil,NutritionData.self.com,2019
134,Mushroom (OV),Seafood,317.1,0.9,36.83,3.48,6.21,40.05,616.0,1102.3,146.97,19.33,292.0,19.2,49.0,20.6,Canada,FAO,2020
929,Onion,Proteins,577.5,30.76,,39.53,0.97,32.85,1412.4,1003.0,185.73,,431.8,31.3,27.0,262.2,UK,USDA,2019
824,Avocado (HH),Legumes,370.4,36.62,10.29,68.96,10.23,0.71,1323.1,681.2,87.98,2.55,273.3,54.1,96.0,47.6,Germany,USDA,2023
