food_id,food_name,category,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,potassium_mg,vitamin_c_mg,iron_mg,calcium_mg,water_content_pct,glycemic_index,serving_size_g,country_of_origin,data_source,year_recorded
3855,Blueberries,Nuts & Seeds,51.3,42.61,64.47,64.38,2.56,41.15,665.0,508.4,140.75,4.47,335.0,70.1,53.0,97.2,Germany,Kaggle FoodDB,2023
3856,Zucchini,Vegetables,65.8,25.74,54.62,36.69,7.14,28.03,1059.3,1031.5,49.09,6.22,442.3,0.6,11.0,87.8,Usa,NutritionData.self.com,2022
3857,Watermelon,Nuts & Seeds,112.0,4.25,10.55,109.01,8.29,4.91,202.4,789.9,13.05,16.04,61.9,78.7,25.0,230.1,Uk,OpenFoodFacts,2024
3858,White Rice (Br),Grains,460.0,46.7,39.15,64.96,8.59,27.88,184.9,785.2,35.54,12.97,402.3,92.4,63.0,196.3,Uk,Kaggle FoodDB,2019
3859,Almonds,Oils,327.7,21.72,79.59,105.91,3.22,52.45,1052.0,711.1,90.55000000000001,11.1,381.4,61.5,28.0,150.8,India,OpenFoodFacts,2023
3860,Pork Loin,Legumes,461.3,21.94,27.13,14.04,16.85,22.22,952.9,647.8,177.66,6.93,450.3,63.0,82.0,39.8,China,USDA,2021
3861,Mushroom (Wp),Legumes,279.1,19.36,39.825,3.98,16.67,46.67,976.2,1060.2,123.12,15.08,469.5,45.0,61.0,162.5,Uk,Kaggle FoodDB,2023
3862,Cheddar Cheese,Proteins,794.7,18.43,60.98,27.6,16.42,5.65,91.5,439.9,138.18,3.26,246.5,1.8,21.0,190.6,Usa,NutritionData.self.com,2022
3863,Banana (Ey),Proteins,335.2,3.86,32.76,80.49,10.385000000000002,12.64,756.4,486.2,18.31,1.2,489.6,40.7,66.0,156.0,Australia,OpenFoodFacts,2020
3864,Bread (Whole Wheat),Nuts & Seeds,397.5,33.9,8.03,43.01,8.21,4.45,402.4,106.6,153.19,3.66,31.2,0.6,30.0,86.0,Nigeria,USDA,2020
3865,Sweet Potato,Nuts & Seeds,406.4,2.05,17.98,40.76,5.21,37.03,526.6,121.4,42.68,4.45,221.0,34.6,4.0,236.3,Nigeria,NutritionData.self.com,2018
3866,Oats,Fruits,406.3,16.86,78.11,119.21,6.47,30.21,1246.4,215.8,98.905,8.92,98.0,88.3,10.0,242.0,Nigeria,Kaggle FoodDB,2019
3867,Cheddar Cheese,Grains,549.4,23.16,53.87,44.62,11.71,30.47,1218.9,695.5,78.24,0.74,68.0,5.9,21.0,107.8,Mexico,NutritionData.self.com,2019
3868,Garlic,Nuts & Seeds,456.4,37.84,23.05,111.63,0.27,23.23,1921.3,1008.4,74.74,12.79,266.0,33.8,53.0,20.1,Uk,FAO,2023
3869,Tomato,Vegetables,621.3,27.63,68.94,49.03,7.53,56.76,391.4,569.9,101.45,16.89,369.2,72.5,49.0,221.2,Usa,NutritionData.self.com,2018
3870,Celery,Dairy,754.4,37.71,59.85,95.86,3.61,25.83,1387.5,774.4,14.92,19.16,403.2,24.9,52.0,72.4,Brazil,NutritionData.self.com,2023
3871,Tomato (Pu),Proteins,181.4,10.67,1.13,101.85,17.99,35.19,1640.1,915.3,85.57,9.53,246.5,79.7,53.0,166.7,Mexico,Kaggle FoodDB,2023
3872,Salmon (Nu),Oils,435.1,24.35,66.2,88.93,9.97,27.66,771.4,389.6,14.67,9.535,173.6,99.0,18.0,265.4,Mexico,FAO,2021
3873,Zucchini,Dairy,618.1,35.98,28.73,62.44,8.71,3.81,1577.6,589.7,166.55,16.7,29.0,67.9,21.0,277.6,Usa,OpenFoodFacts,2018
3874,Green Beans,Dairy,495.5,14.82,18.8,44.73,17.69,49.61,819.8,1154.0,30.68,7.03,191.1,13.2,61.0,55.0,Canada,NutritionData.self.com,2019
3875,Apple,Seafood,784.3,5.56,57.34,106.8,10.44,25.21,1180.8,242.5,28.82,12.72,441.5,66.5,85.0,95.9,Brazil,OpenFoodFacts,2021
3876,Egg (Vb),Nuts & Seeds,461.1,40.32,20.38,85.31,2.84,54.76,1820.5,977.2,155.99,2.81,294.2,58.9,38.0,163.9,Canada,Kaggle FoodDB,2024
3877,Pork Loin (Sg),Dairy,771.9,46.78,63.86,49.6,1.36,26.9,369.8,1186.7,87.76,1.13,482.2,48.3,88.0,229.5,China,FAO,2022
3878,Bell Pepper,Vegetables,691.0,38.16,13.58,80.22,18.62,27.97,1906.0,352.5,0.29,9.47,245.0,22.4,52.5,11.0,Brazil,OpenFoodFacts,2022
3879,Sweet Potato,Vegetables,98.0,25.66,20.54,54.69,16.48,1.8,1039.2,28.4,176.41,4.29,57.3,56.9,29.0,207.1,Germany,FAO,2019
3880,Onion,Dairy,347.5,26.07,4.17,83.9,4.15,51.91,1203.5,1181.6,35.89,18.55,470.2,89.9,69.0,188.7,Canada,Kaggle FoodDB,2022
3881,Corn,Legumes,622.1,36.41,45.02,59.39,17.89,41.6,81.4,189.2,93.07,12.88,169.6,43.4,93.0,235.3,Nigeria,FAO,2022
3882,Sweet Potato,Dairy,500.1,34.78,69.42,9.89,19.79,28.97,319.6,1004.9,194.36,9.11,394.0,58.0,58.0,246.5,Germany,FAO,2018
3883,Brown Rice,Grains,187.1,36.87,7.81,87.99,0.55,28.884999999999998,342.0,295.6,185.29,9.67,234.0,51.9,102.0,48.7,Uk,USDA,2021
3884,Tofu,Proteins,833.7,6.77,31.03,92.97,18.24,47.1,349.9,434.0,3.32,8.88,442.8,54.3,91.0,245.7,Brazil,USDA,2018
3885,Egg,Proteins,109.2,5.55,37.849999999999994,30.37,8.21,0.61,1380.5,268.8,162.79,18.51,206.9,98.4,79.0,286.8,Germany,USDA,2018
3886,Olive Oil,Nuts & Seeds,739.1,11.06,73.67,22.41,1.97,18.27,634.0,177.0,36.19,9.2,249.6,8.6,29.0,159.0,Nigeria,OpenFoodFacts,2019
3887,Beef (Lean),Nuts & Seeds,347.5,34.63,37.74,119.29,16.17,8.93,1259.9,1016.9,71.21,0.57,307.1,17.1,18.0,20.4,Australia,USDA,2024
3888,Mushroom (Ro),Oils,859.2,49.58,28.73,68.23,4.84,27.43,619.7,720.1,65.17,13.84,222.6,73.2,83.0,283.3,Uk,OpenFoodFacts,2021
3889,Spinach (Vu),Dairy,861.0,5.77,16.38,81.55,4.69,21.51,1530.1,182.7,88.76,0.18,334.1,25.9,31.0,286.9,Usa,USDA,2022
3890,White Rice,Fruits,553.9,40.82,75.39,54.2,5.64,41.76,942.1,766.3,5.87,9.6,333.8,25.8,80.0,265.1,Uk,Kaggle FoodDB,2024
3891,Salmon,Vegetables,542.0,23.72,77.49,79.61,12.71,23.62,401.0,457.4,137.9,8.06,152.7,7.3,55.0,251.9,Australia,USDA,2021
3892,Salmon (Km),Grains,593.4,34.67,60.68,63.5,17.63,16.36,1726.5,77.8,98.29,1.16,409.2,76.4,11.0,58.0,Nigeria,NutritionData.self.com,2020
3893,White Rice (Eh),Legumes,94.0,43.19,7.48,49.27,6.96,42.57,1043.5,145.1,61.63,2.44,103.4,6.8,67.0,139.3,Canada,FAO,2021
3894,Peas,Vegetables,36.8,26.490000000000002,71.78,102.31,4.41,18.15,20.1,848.0,67.59,5.88,223.5,58.6,18.0,226.5,Canada,NutritionData.self.com,2018
3895,Onion,Grains,576.7,5.9,63.65,53.96,1.28,44.38,41.2,628.9,102.09,9.54,260.7,31.0,45.0,283.1,India,NutritionData.self.com,2023
3896,Orange,Dairy,495.5,27.81,62.08,45.78,9.37,38.53,1346.4,174.9,22.02,18.5,118.1,36.2,86.0,175.5,Mexico,FAO,2023
3897,Mushroom,Vegetables,105.3,42.23,42.46,53.19,17.33,25.47,1504.7,893.8,57.0,15.3,456.0,84.2,37.0,133.8,Germany,NutritionData.self.com,2023
3898,Spinach (Bm),Oils,788.7,21.12,31.16,104.6,7.96,17.84,1962.4,1112.0,84.09,14.25,150.6,46.0,105.0,26.8,Brazil,USDA,2023
3899,Sweet Potato,Dairy,717.7,29.66,14.92,112.04,11.94,30.99,1063.1,790.9,83.96,2.52,395.6,29.3,16.0,20.4,Brazil,FAO,2020
3900,Tofu,Grains,879.9,26.95,10.67,57.78,0.36,9.53,1887.2,294.1,78.84,10.23,279.6,20.0,100.0,150.6,Nigeria,NutritionData.self.com,2019
3901,Tuna (Canned),Grains,814.2,48.34,22.3,63.71,6.98,38.69,1328.5,962.6,8.18,13.19,322.4,19.5,46.0,253.1,Canada,USDA,2022
3902,Mushroom,Grains,119.7,2.14,76.29,53.87,14.09,30.47,1399.6,499.5,21.57,16.85,96.0,61.6,90.0,105.6,India,USDA,2024
3903,Milk (Whole),Proteins,171.1,19.53,37.849999999999994,61.71,0.38,43.66,670.6,275.2,136.44,5.05,231.9,21.6,30.0,104.5,India,Kaggle FoodDB,2024
3904,Mushroom,Legumes,361.4,35.73,39.825,75.4,10.31,57.92,818.4,438.4,76.86,10.59,81.2,9.4,39.0,75.6,India,Kaggle FoodDB,2024
3905,Carrot,Nuts & Seeds,699.0,25.85,8.09,14.77,13.07,43.83,570.8,247.4,82.36,2.63,476.7,43.6,4.0,39.7,Uk,OpenFoodFacts,2022
3906,Tuna (Canned),Nuts & Seeds,767.2,11.32,55.8,29.11,10.95,2.81,316.1,86.0,39.94,17.36,449.5,50.4,22.0,37.9,Germany,FAO,2021
3907,Sweet Potato,Nuts & Seeds,112.7,16.7,54.27,62.72,11.04,22.49,16.7,799.1,94.0,3.8,118.8,94.8,93.0,117.4,Nigeria,OpenFoodFacts,2024
3908,Quinoa,Vegetables,611.8,20.45,25.21,32.61,12.79,53.83,1175.5,1.9,9.19,7.75,321.7,85.0,80.0,182.1,Usa,USDA,2019
3909,Onion (Iy),Vegetables,143.0,9.94,37.54,62.28,15.04,16.33,1324.1,207.9,164.23,6.18,120.3,43.7,102.0,161.1,Usa,OpenFoodFacts,2024
3910,Egg,Legumes,324.8,31.9,39.825,35.73,19.33,13.22,600.5,325.8,73.34,6.55,243.6,81.3,87.0,199.7,Nigeria,OpenFoodFacts,2020
3911,Orange,Grains,474.0,10.67,1.43,63.71,19.54,39.32,1052.8000000000002,38.5,148.43,10.74,164.8,30.0,78.0,275.9,Nigeria,Kaggle FoodDB,2019
3912,Lamb,Legumes,461.3,24.115000000000002,11.14,67.64,17.57,1.95,734.4,510.6,142.58,1.57,462.8,47.4,45.0,154.2,Australia,USDA,2020
3913,Carrot,Legumes,539.8,41.11,39.825,90.59,10.27,28.25,1274.2,209.7,150.36,1.24,341.9,4.2,12.0,74.6,Germany,NutritionData.self.com,2021
3914,Tofu,Nuts & Seeds,476.5,30.2,9.54,3.3,5.04,28.7,1815.1,1155.6,43.02,9.62,101.0,3.0,56.0,183.3,Uk,OpenFoodFacts,2021
3915,Milk (Whole),Grains,857.3,42.38,18.8,18.91,10.63,50.31,215.6,323.8,3.56,12.84,51.8,79.1,98.0,34.2,Australia,Kaggle FoodDB,2023
3916,Salmon,Proteins,52.3,23.465000000000003,16.67,106.05,18.98,47.42,1747.1,947.7,171.33,5.07,461.8,7.2,18.0,292.5,Usa,NutritionData.self.com,2022
3917,Oats,Vegetables,454.5,48.33,37.54,63.02,16.03,31.35,1284.6,252.0,90.82,9.7,66.3,93.6,59.0,173.8,Australia,Kaggle FoodDB,2023
3918,Greek Yogurt (Di),Nuts & Seeds,845.9,34.52,7.7,54.18,19.98,23.89,1795.7,1020.4,76.37,10.24,255.3,30.4,78.0,246.6,India,Kaggle FoodDB,2023
3919,Lamb,Fruits,891.6,7.06,70.91,62.614999999999995,6.85,11.73,1334.7,1131.5,29.43,13.79,460.5,73.4,94.0,61.8,Mexico,FAO,2023
3920,Almonds,Nuts & Seeds,545.3,33.62,16.69,43.39,18.46,43.91,832.3,857.0,190.65,3.82,391.7,4.8,55.0,47.2,Mexico,USDA,2022
3921,Pork Loin,Nuts & Seeds,677.4,37.77,39.31,99.46,7.9,20.04,1770.5,139.9,133.82,5.55,171.2,28.4,74.0,239.7,Uk,OpenFoodFacts,2022
3922,Pasta,Grains,696.9,46.63,17.73,7.47,11.9,4.73,1940.5,300.1,95.48,10.32,66.9,56.5,70.0,21.8,Usa,Kaggle FoodDB,2019
3923,Shrimp (Zh),Grains,110.7,12.28,13.74,74.74,14.74,30.8,1859.7,50.9,177.44,0.41,361.9,2.5,38.0,281.6,Germany,NutritionData.self.com,2021
3924,Green Beans,Proteins,689.0,8.52,44.4,9.37,11.03,21.02,1968.6,155.3,62.59,9.76,63.2,62.2,24.0,218.6,Canada,USDA,2019
3925,Chicken Breast (Jx),Nuts & Seeds,297.5,43.34,62.03,46.87,4.83,23.33,1267.3,1114.5,86.17,3.01,19.4,40.2,33.0,40.8,Nigeria,Kaggle FoodDB,2021
3926,Strawberry,Proteins,655.6,7.39,37.849999999999994,77.13,9.07,24.64,1415.5,72.8,160.03,10.98,267.6,66.3,84.0,178.0,China,Kaggle FoodDB,2023
3927,Beef (Lean),Dairy,600.4,8.01,23.79,15.37,19.94,57.2,24.9,203.4,82.14,0.86,143.7,27.6,19.0,215.3,Australia,Kaggle FoodDB,2018
3928,Pork Loin (As),Seafood,294.3,23.665,18.57,17.2,6.27,3.29,326.2,587.4,52.21,12.59,149.0,35.6,51.0,225.8,Usa,NutritionData.self.com,2023
3929,Cottage Cheese (Qu),Seafood,228.4,16.24,20.3,91.58,3.5,25.35,97.9,202.2,178.9,2.41,346.3,28.3,47.0,202.5,Brazil,USDA,2020
3930,Onion (Ac),Nuts & Seeds,163.5,12.36,39.31,62.72,13.95,5.85,372.9,341.0,95.32,6.39,254.5,54.7,61.0,118.4,China,OpenFoodFacts,2019
3931,Zucchini,Dairy,568.4,16.61,3.94,33.54,0.76,8.71,815.7,163.3,101.165,8.87,382.0,14.1,68.0,153.9,Mexico,OpenFoodFacts,2018
3932,Pineapple,Fruits,456.04999999999995,13.84,51.61,62.614999999999995,0.44,50.33,383.9,608.5,98.905,13.39,165.3,51.7,23.0,259.9,Canada,NutritionData.self.com,2024
3933,Cottage Cheese (Sh),Legumes,74.4,20.25,79.24,3.67,7.95,43.02,0.0,56.6,164.89,17.42,98.9,2.8,20.0,225.8,Mexico,NutritionData.self.com,2021
3934,Olive Oil,Dairy,524.7,16.32,46.4,91.12,4.3,46.62,1535.7,673.1,198.33,7.99,477.2,46.2,100.0,30.7,Mexico,OpenFoodFacts,2022
3935,Onion,Fruits,429.5,46.17,2.43,60.989999999999995,12.85,24.73,1183.8,773.0,87.82,6.97,127.7,32.5,87.0,286.2,Uk,FAO,2019
3936,Tuna (Canned),Seafood,469.2,5.73,41.31,65.43,16.7,55.39,731.5,895.5,181.46,14.44,14.6,55.3,16.0,17.1,India,USDA,2022
3937,Garlic,Vegetables,835.9,32.05,18.27,111.7,14.34,34.43,463.9,570.0,111.31,1.01,182.1,48.3,20.0,196.2,Canada,FAO,2018
3938,Brown Rice,Seafood,850.4,18.4,73.21,60.17,13.57,43.24,448.9,42.2,134.02,0.99,192.5,55.2,56.0,251.1,India,OpenFoodFacts,2019
3939,Milk (Whole) (Qd),Seafood,476.9,10.23,3.73,23.1,10.44,12.58,181.1,34.8,175.61,3.87,328.3,68.7,41.0,83.9,Brazil,FAO,2023
3940,Greek Yogurt,Fruits,312.6,20.58,54.03,114.85,4.43,28.83,426.8,209.9,98.905,0.98,464.1,95.6,71.0,135.9,Australia,USDA,2021
3941,Salmon (Pv),Seafood,40.5,34.53,34.75,21.44,18.79,32.48,1028.4499999999998,1082.3,118.07,11.43,401.7,27.8,67.0,72.6,Germany,Kaggle FoodDB,2021
3942,Onion,Fruits,456.04999999999995,24.165,27.17,25.79,13.32,30.21,1724.6,599.3,56.16,19.21,33.5,64.2,84.0,47.9,Germany,NutritionData.self.com,2023
3943,Spinach,Fruits,491.1,24.165,42.67,96.97,0.97,25.8,582.5,161.6,1.55,17.72,206.6,68.9,100.0,156.0,Usa,USDA,2024
3944,Garlic,Proteins,154.8,27.96,37.849999999999994,107.47,16.53,36.46,584.8,932.3,135.75,8.86,277.7,33.0,22.0,49.1,Mexico,FAO,2018
3945,Pineapple (Qz),Oils,533.2,44.98,41.75,35.5,9.78,24.67,1590.1,865.6,60.15,16.4,39.5,58.5,27.0,82.1,Canada,FAO,2022
3946,Bread (Whole Wheat),Vegetables,30.7,26.39,31.61,108.26,8.28,9.92,1059.3,40.0,23.9,15.82,416.6,87.8,42.0,136.4,Usa,NutritionData.self.com,2022
3947,Cheddar Cheese,Oils,437.3,45.49,28.04,56.36,11.02,36.44,918.0,234.5,105.56,6.92,208.6,15.4,41.0,104.0,Brazil,Kaggle FoodDB,2022
3948,Peas,Vegetables,228.8,30.45,62.72,64.73,7.33,6.46,78.4,1194.3,81.76,18.52,96.1,44.9,95.0,295.8,India,Kaggle FoodDB,2022
3949,Celery,Dairy,50.7,24.95,55.02,63.41,19.44,47.92,1812.8,519.8,168.86,3.83,6.5,7.2,22.0,142.1,Canada,OpenFoodFacts,2024
3950,Egg (Ox),Fruits,427.1,32.3,13.59,87.81,12.65,55.93,107.3,482.7,139.1,10.52,290.0,15.7,88.0,292.2,Australia,FAO,2022
3951,Mushroom,Vegetables,454.5,35.36,37.54,20.57,0.66,30.93,1791.3,236.6,110.63,15.22,245.0,51.0,80.0,129.2,Usa,OpenFoodFacts,2022
3952,Carrot (Pp),Proteins,826.5,36.27,53.6,42.02,6.85,54.71,319.5,1196.6,145.71,6.92,310.5,6.2,77.0,273.2,India,OpenFoodFacts,2023
3953,Tomato (Ex),Seafood,73.0,11.36,54.87,21.32,0.63,1.64,1028.4499999999998,1026.7,184.02,14.96,55.8,9.2,105.0,107.1,Usa,NutritionData.self.com,2021
3954,Tofu (Zf),Vegetables,663.7,0.58,44.24,36.08,4.19,40.72,1333.1,896.5,185.61,0.3,154.9,90.1,32.0,49.7,Brazil,USDA,2022
3955,Carrot (Zt),Legumes,229.6,41.38,41.02,102.07,2.83,37.49,341.2,284.5,59.79,6.43,129.3,60.7,105.0,185.4,Nigeria,OpenFoodFacts,2023
3956,Chicken Breast (En),Fruits,238.0,25.57,69.8,58.58,12.18,25.39,593.5,948.2,110.97,9.62,213.7,14.1,8.0,113.4,India,USDA,2024
3957,Cheddar Cheese (Ns),Proteins,612.3,25.93,46.84,41.5,8.12,44.16,1484.9,46.6,107.99,1.8,76.7,56.1,78.0,188.9,Germany,USDA,2024
3958,Tomato,Dairy,523.1,24.73,0.81,105.16,14.7,20.71,928.15,490.4,122.25,14.81,461.4,27.1,34.0,223.2,China,NutritionData.self.com,2022
3959,Cheddar Cheese,Fruits,456.04999999999995,15.89,41.71,95.07,2.16,26.33,840.9,48.4,149.6,0.09,306.5,87.4,78.0,136.0,China,FAO,2020
3960,Green Beans,Vegetables,454.5,14.1,41.77,11.44,1.52,23.83,538.9,401.8,3.96,7.1,123.8,23.2,14.0,148.1,Germany,NutritionData.self.com,2024
3961,Black Beans,Proteins,663.5,1.77,53.42,28.4,16.95,27.95,747.0,1149.6,32.0,2.84,402.4,22.5,80.0,199.0,India,NutritionData.self.com,2018
3962,Mushroom,Vegetables,555.0,24.17,11.23,73.61,3.91,53.07,1707.8,352.0,118.64,10.88,418.9,13.3,106.0,138.4,Usa,OpenFoodFacts,2023
3963,Oats,Dairy,817.4,27.16,64.91,118.79,19.69,2.15,1713.4,862.5,99.06,3.23,248.0,48.6,25.0,294.6,Brazil,NutritionData.self.com,2023
3964,Shrimp (Dk),Legumes,870.8,2.56,9.32,110.5,8.21,37.4,232.3,580.3,106.64,1.62,376.1,97.9,104.0,40.6,Germany,Kaggle FoodDB,2021
3965,Pasta,Nuts & Seeds,580.0,28.92,49.4,6.92,1.07,28.7,374.5,148.3,146.41,19.88,85.3,75.5,8.0,174.0,Australia,USDA,2022
3966,Pork Loin (Yg),Nuts & Seeds,515.8,4.87,8.13,6.02,9.0,48.53,1529.1,587.1,88.7,7.92,200.8,68.9,34.0,135.4,Uk,OpenFoodFacts,2021
3967,Pineapple (Fp),Oils,209.8,2.15,72.41,29.5,10.085,9.0,1427.0,603.2,170.53,17.97,379.9,76.8,100.0,68.9,Brazil,OpenFoodFacts,2024
3968,Apple,Nuts & Seeds,34.6,28.31,11.19,13.03,10.285,28.7,1882.7,255.1,183.0,9.92,119.7,40.0,101.0,26.9,Germany,USDA,2021
3969,Pineapple,Nuts & Seeds,684.9,5.06,40.95,50.29,16.57,34.95,794.5,884.5,95.32,0.67,264.4,29.7,109.0,12.1,Mexico,NutritionData.self.com,2024
3970,Peas (Pz),Grains,884.6,10.48,29.73,65.52,1.2,34.37,1569.2,94.7,58.2,18.25,130.3,35.5,60.0,170.3,Australia,OpenFoodFacts,2024
3971,Pineapple,Seafood,778.7,13.79,68.04,60.85,5.92,7.04,1172.6,779.0,194.22,12.65,348.6,15.6,85.0,16.0,Nigeria,USDA,2020
3972,Almonds,Vegetables,454.5,46.24,32.17,106.6,14.49,43.34,547.7,91.1,48.84,14.44,197.6,82.2,73.0,277.9,Uk,FAO,2019
3973,Black Beans,Dairy,721.8,41.45,7.06,62.44,4.26,1.29,44.5,30.9,67.98,6.91,142.7,55.0,41.0,30.1,China,NutritionData.self.com,2024
3974,Kale (Ej),Fruits,456.04999999999995,46.52,58.89,11.99,10.62,17.44,1535.1,428.4,30.92,10.18,79.2,12.1,44.0,216.1,Australia,Kaggle FoodDB,2024
3975,Lentils,Oils,173.7,35.84,24.28,41.02,12.16,34.17,1698.1,80.9,16.88,9.13,345.4,75.3,69.0,148.8,Brazil,USDA,2024
3976,Brown Rice,Fruits,74.6,31.71,68.45,48.86,19.24,54.46,1647.0,852.3,84.01,8.97,259.0,41.3,14.0,25.5,Uk,OpenFoodFacts,2018
3977,Beef (Lean),Vegetables,123.6,25.66,37.54,30.27,1.51,32.35,572.5,904.0,157.67,9.03,211.8,23.5,109.0,201.5,Mexico,Kaggle FoodDB,2019
3978,Lamb (Cm),Vegetables,362.0,46.65,20.65,2.02,8.76,4.26,1122.1,349.6,62.4,4.41,166.4,15.1,50.0,232.8,Brazil,USDA,2024
3979,Pasta (Yb),Fruits,784.4,46.0,18.48,60.12,16.7,16.81,693.5,422.1,169.61,10.265,232.1,88.4,60.0,286.0,Australia,USDA,2019
3980,Milk (Whole) (Lm),Seafood,457.15,47.82,69.18,69.11,15.7,4.23,1833.2,685.9,51.42,7.26,203.8,81.0,93.0,163.2,Usa,USDA,2020
3981,Beef (Lean),Seafood,494.8,23.665,45.95,13.15,14.14,30.99,1379.5,1094.3,114.39,13.43,307.6,53.4,89.0,143.3,Canada,Kaggle FoodDB,2020
3982,Pineapple,Vegetables,55.5,18.56,3.91,118.28,9.98,31.96,202.8,488.4,158.51,12.87,354.3,21.6,10.0,173.4,Uk,OpenFoodFacts,2018
3983,Chicken Breast,Seafood,149.6,30.73,12.06,76.89,14.78,38.51,403.7,168.1,161.2,16.6,266.95,31.0,34.0,123.8,Mexico,USDA,2022
3984,Carrot,Dairy,727.2,45.38,27.92,26.55,16.74,28.97,1045.8,762.4,148.35,10.05,432.3,49.8,74.0,282.9,Usa,FAO,2024
3985,Almonds,Dairy,447.6,3.43,45.63,66.53,11.54,7.36,1045.8,296.8,170.64,10.05,365.0,90.3,38.0,155.1,Brazil,USDA,2021
3986,Bell Pepper,Oils,432.8,21.28,19.47,39.81,17.15,46.64,210.8,692.8,158.06,4.07,462.0,74.3,21.0,285.6,Germany,Kaggle FoodDB,2019
3987,Banana,Fruits,450.7,38.04,4.25,25.32,12.66,56.93,387.0,768.0,135.05,10.77,177.1,42.3,109.0,138.0,India,USDA,2020
3988,Lamb (Qz),Fruits,547.1,8.23,16.75,98.39,17.23,30.21,436.1,1102.7,142.98,7.97,40.7,12.1,103.0,259.1,Canada,Kaggle FoodDB,2022
3989,Tuna (Canned) (Sw),Nuts & Seeds,302.0,28.7,66.96,97.0,8.32,47.85,6.2,239.9,95.51,8.16,463.1,81.6,10.0,63.3,Usa,FAO,2023
3990,Bell Pepper,Fruits,231.8,35.79,27.23,106.18,8.04,19.11,1486.7,799.3,175.61,11.3,232.8,74.6,102.0,249.0,Australia,USDA,2018
3991,Oats,Seafood,672.6,17.29,77.49,16.23,12.87,36.7,326.8,626.3,41.88,7.15,312.0,76.2,107.0,34.0,Mexico,FAO,2024
3992,Green Beans,Vegetables,162.5,38.56,37.54,17.62,16.41,56.96,631.8,553.8,184.02,6.0,245.0,40.8,79.0,252.7,Australia,USDA,2021
3993,Milk (Whole) (Fd),Seafood,853.1,26.4,13.85,54.85,14.66,26.88,1588.5,401.1,14.28,9.57,39.3,36.3,8.0,244.3,Brazil,USDA,2023
3994,Sweet Potato (Ua),Oils,70.1,32.84,48.09,14.02,7.76,11.59,1275.9,1188.9,76.31,7.82,208.9,34.2,51.0,104.8,India,NutritionData.self.com,2022
3995,Avocado (Dn),Grains,602.3,15.0,38.02,95.59,18.58,25.69,777.7,76.4,165.83,6.12,263.7,45.9,55.0,93.0,Nigeria,Kaggle FoodDB,2020
3996,Blueberries,Fruits,106.3,8.29,45.22,62.614999999999995,10.52,52.25,545.1,213.1,167.89,3.26,438.8,62.1,23.0,252.4,Usa,USDA,2024
3997,Black Beans (Ft),Fruits,613.1,23.59,66.74,35.15,0.09,29.87,965.8,164.8,18.07,1.89,272.2,42.6,89.0,239.1,Germany,OpenFoodFacts,2022
3998,Peanut Butter (Du),Proteins,367.6,25.67,37.849999999999994,62.63,1.12,27.875,171.7,787.0,190.88,6.97,246.5,62.6,27.0,105.0,Germany,NutritionData.self.com,2024
3999,Milk (Whole),Vegetables,122.9,12.26,34.12,54.82,17.91,53.71,935.2,824.0,29.76,8.42,216.5,16.7,98.0,204.2,Mexico,USDA,2019
4000,Milk (Whole),Nuts & Seeds,174.1,8.14,2.68,26.4,16.22,47.82,510.7,574.6,92.19,18.71,51.8,29.1,107.0,234.9,Mexico,NutritionData.self.com,2020
4001,Egg,Nuts & Seeds,807.7,43.75,39.31,70.61,10.285,7.3,1915.6,233.7,52.65,9.92,249.6,30.9,4.0,202.8,Canada,OpenFoodFacts,2022
4002,Mushroom,Nuts & Seeds,890.8,25.035,42.37,93.31,16.06,31.9,608.4,575.1,133.83,9.72,430.4,69.1,87.0,248.5,China,FAO,2022
4003,Salmon,Fruits,248.4,42.64,34.51,64.12,18.33,57.54,1709.4,581.4,82.975,1.74,394.7,25.1,109.0,141.1,Australia,FAO,2024
4004,Tofu,Fruits,74.1,14.08,4.86,90.2,11.86,17.9,469.5,471.5,110.35,9.08,313.6,46.4,93.0,100.3,Nigeria,USDA,2021
4005,Lamb,Nuts & Seeds,808.1,44.79,39.31,30.07,8.53,21.55,169.4,474.7,138.27,16.45,249.6,46.2,26.0,116.3,Mexico,USDA,2024
4006,Orange,Vegetables,489.4,21.56,60.04,32.02,18.23,40.45,1967.6,858.1,44.62,13.32,51.6,32.0,72.0,208.4,Usa,Kaggle FoodDB,2023
4007,Tofu,Fruits,475.8,18.4,13.41,88.14,10.98,23.505,247.4,375.5,190.49,10.265,323.75,14.1,85.0,182.0,Germany,FAO,2019
4008,Tuna (Canned),Oils,587.5,38.51,5.74,2.25,19.4,40.97,202.2,897.8,83.41,3.86,8.2,17.2,28.0,68.4,Germany,NutritionData.self.com,2020
4009,Avocado,Vegetables,231.5,42.71,24.86,2.59,17.9,5.41,505.3,300.1,62.06,14.92,144.3,34.8,38.0,118.9,Germany,NutritionData.self.com,2020
4010,Broccoli,Oils,396.2,13.19,57.67,67.09,11.94,54.21,937.95,316.4,8.32,15.43,434.7,90.9,50.0,156.9,Nigeria,FAO,2018
4011,Sweet Potato,Oils,896.8,25.48,58.38,111.31,13.25,3.24,299.2,1180.3,184.55,15.91,120.1,90.2,99.0,294.7,India,OpenFoodFacts,2023
